id,name,host_name,host_is_superhost,host_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
36283104,Private Room 2min to Subway /Kitchenette/long stay,Ree,f,3,Downtown Toronto,43.67189,-79.37231,Apartment,Private room,2,1,1,1,Real Bed,36,46,93,10,10,10,10,9,10
36284275,"Cozy bedroom, queen bed, walk to the subway",Henrique,f,1,Downtown Toronto,43.67008,-79.37345,Apartment,Shared room,2,1,1,1,Real Bed,15,0,,,,,,,
36290748,Private room,Shahla,f,2,Mount Dennis,43.68511,-79.49405,House,Private room,1,1,1,1,Real Bed,49,365,70,5,7,5,9,7,8
36298715,Cozy colorful one bedroom in heart of midtown.,Maryam,f,1,Davisville,43.69903,-79.39128,Apartment,Entire home/apt,4,1,1,3,Real Bed,119,301,82,9,9,9,8,9,8
36298920,Master Bedroom near Lawrence subway st (2 Beds),Peter,t,4,Lytton Park,43.71843,-79.42816,House,Private room,4,1,1,2,Real Bed,58,4,100,10,10,10,10,10,10
36299581,Staycation in Sunlit BR+Ensuite BA+AC steps to DT.,Irene,f,1,Downtown Toronto,43.66391,-79.36182,House,Private room,2,1.5,1,1,Real Bed,65,36,100,10,10,10,10,10,10
36300548,Beautiful townhouse in liberty village Toronto,Karla,f,1,Niagara,43.6398,-79.41229,Apartment,Entire home/apt,1,1,1,2,Real Bed,394,287,100,10,10,10,10,10,10
36302312,Boho Chic CN Tower View Escape,Lyla,t,3,Downtown Toronto,43.6377,-79.3976,Condominium,Entire home/apt,4,1,1,3,Real Bed,75,41,100,10,10,10,10,10,10
36302325,️❤️️Toronto  Lake view Liberty Village Super Condo,Sylvia,f,13,Niagara,43.63808,-79.41737,Serviced apartment,Entire home/apt,5,1.5,1,1,Real Bed,199,274,100,9,10,10,10,10,9
36302486,RoomB2,Helen,f,14,Westminster/Branson,43.76242,-79.45055,Apartment,Shared room,4,1,1,3,Real Bed,98,57,,,,,,,
36302671,House of Flowers Can Welcome up to 6 Guests,Leora,f,1,Downtown Toronto,43.65657,-79.3588,Apartment,Entire home/apt,6,2,2,3,Real Bed,376,78,100,10,10,10,10,8,8
36303496,One Bedroom apartment Netflix-Location-AC,Gina,f,4,Cedarvale Humewood,43.68803,-79.42125,Townhouse,Entire home/apt,3,1,1,2,Real Bed,90,51,100,10,9,10,10,10,10
36305526,Stylish Studio Space in Bloor West Village!,Lesley,f,1,Runnymede,43.65529,-79.48464,Guest suite,Entire home/apt,2,1,1,1,Real Bed,115,138,88,9,10,10,9,10,10
36306441,Comfortable Room in North York,Robin,f,6,Pleasant View,43.8005,-79.33804,House,Private room,1,2,1,1,Real Bed,34,11,100,9,10,10,10,9,9
36306876,"Private, luxurious North York home",Trevor,f,1,Armour Heights,43.7578,-79.41272,House,Entire home/apt,5,2.5,3,3,Real Bed,255,78,70,8,8,10,8,10,8
36307927,Beautiful one bedroom in Etobicoke,S & I,f,2,The Westway,43.69548,-79.55361,Condominium,Entire home/apt,2,1,1,1,Real Bed,80,152,,,,,,,
36308178,Luxury 2BR King Bed/Free Parking - Union Station,Xenia,f,0,Entertainment District,43.64255,-79.3799,Condominium,Entire home/apt,6,2,2,3,Real Bed,370,348,100,10,10,10,10,10,10
36309174,Heritage Building,Daniel,f,1,Downtown Toronto,43.66387,-79.38206,Apartment,Private room,2,1,1,1,Real Bed,67,50,100,10,10,10,10,10,10
36309632,Stay safe and sleep tight - 10 mins away from DT,Layla,f,1,Flemingdon Park,43.71723,-79.32925,Apartment,Private room,2,1,1,1,Real Bed,70,160,97,10,10,10,10,9,9
36312075,Spacious Annex Condo w/ Enormous Balcony (ROOM 1),Kajol,t,3,Casa Loma,43.68296,-79.41824,Condominium,Private room,2,1,1,1,Real Bed,70,97,,,,,,,
36312861,"Beautiful 2Br, 2Bath, Free Wifi @ Yonge & Sheppard",Nikki,f,1,Willowdale,43.75713,-79.40385,Condominium,Entire home/apt,5,2,2,2,Real Bed,249,89,93,9,8,9,10,10,9
36312956,"1 Bedroom at Central location, Best Lake View 2",Toronto Suite Rentals,f,73,Downtown Toronto,43.64159,-79.37797,Condominium,Entire home/apt,2,1,1,1,Real Bed,199,179,,,,,,,
36313541,"Clean, Modern and Equipped Apartment",Brendan,t,2,Greenwood-Coxwell,43.67967,-79.32571,Apartment,Entire home/apt,3,1,1,2,Real Bed,107,159,100,10,10,10,10,10,10
36314285,Bearbury Beauty,Ali,t,5,Markland Woods,43.63486,-79.57433,House,Entire home/apt,8,1,3,4,Real Bed,249,334,,,,,,,
36315079,BEARBURY APARTMENT,Ali,t,5,Markland Woods,43.63447,-79.57305,House,Entire home/apt,4,1,1,2,Real Bed,149,340,,,,,,,
36317839,"Bright, airy studio in the heart of Little Italy",Sibel,f,1,Trinity-Bellwoods,43.65394,-79.42206,Apartment,Entire home/apt,3,1,0,1,Real Bed,82,4,100,10,10,10,10,10,10
36317919,Modern and Hip High Park unit,Michael,f,0,Roncesvalles,43.64378,-79.4536,House,Entire home/apt,2,1,1,1,Real Bed,125,14,100,10,10,10,10,10,10
36319259,salmon b&b suite,Garfield,f,3,Lambton Baby Point,43.65864,-79.49617,Guest suite,Entire home/apt,5,1,1,2,Real Bed,200,89,100,10,10,10,9,9,9
36319695,Davisville village family friendly home,Liz,f,1,Davisville,43.7055,-79.37692,House,Entire home/apt,4,2,3,3,Real Bed,200,355,,,,,,,
36319723,"Bright upscale home, steps to the mall & subway",Amedeo,f,1,Willowdale,43.7637,-79.39047,House,Entire home/apt,8,2,3,4,Real Bed,249,165,100,10,10,10,10,10,10
36320337,"Other ""Steps to THE BEACH"" Home + Wifi + Parking",Dan,f,2,The Beaches,43.67104,-79.28935,Apartment,Entire home/apt,7,1.5,2,3,Real Bed,228,164,,,,,,,
36320524,toronto世嘉宝中心 别墅二楼套间,NaNa,f,9,Agincourt,43.78578,-79.25765,Villa,Private room,2,1,1,1,Real Bed,88,354,,,,,,,
36321799,King/Spadina 2 Bedroom + 2Bath + Parking + Balcony,Viola,f,2,Downtown Toronto,43.64506,-79.39418,Condominium,Entire home/apt,6,2,2,5,Real Bed,111,82,100,10,10,10,10,10,10
36321876,Lower Level Bloor West -1Bedroom +1BA+Easy Parking,Zoe,f,4,Dovercourt Park,43.66693,-79.42082,Apartment,Entire home/apt,2,1,1,1,Real Bed,97,0,,,,,,,
36322399,CN Tower & Harbour View - 1BR + 1BA + 4ppl,Chester,f,2,Niagara,43.63515,-79.40523,Condominium,Entire home/apt,4,1,1,1,Real Bed,111,69,,,,,,,
36322449,Super location cozy room Yonge Eglinton subway,Fang,f,5,Yonge Eglinton,43.70189,-79.4,House,Private room,2,1,1,1,Real Bed,54,343,,,,,,,
36323368,Downtown Toronto Condo next to Yonge-Dundas Square,Yogender,f,3,Garden District,43.6541,-79.37873,Condominium,Entire home/apt,3,1,0,1,Real Bed,100,142,80,8,8,8,8,8,8
36331624,3beds+2 Full Bath by Fairview Mall and  Train Stn.,Jasmine,f,3,Henry Farm,43.77228,-79.34496,Condominium,Entire home/apt,5,2,2,3,Real Bed,119,340,100,10,10,10,10,10,10
36338991,Condo in Lawrence Manor,Nathalie,f,0,Glen Park,43.7137,-79.45377,Condominium,Entire home/apt,3,2,2,2,Real Bed,175,345,100,10,10,10,10,10,10
36339386,Premium 2 BR Suite (CN Tower/Lake Shore/Parking),Alex,f,12,Niagara,43.63697,-79.40488,Condominium,Entire home/apt,4,2,2,2,Real Bed,180,323,100,10,10,10,10,10,10
36340218,A dreamy condo next to CN Tower and Lakeshore,Saghar,f,5,Harbourfront,43.64109,-79.38201,Condominium,Entire home/apt,2,1,1,1,Real Bed,141,98,100,10,10,10,10,10,10
36340723,Premium 2 BR Suite (CN Tower/Lake Shore/Parking),Sarah,f,48,Niagara,43.63682,-79.40421,Condominium,Entire home/apt,4,2,2,2,Real Bed,180,326,,,,,,,
36340742,Private Luxury Townhouse - 1 BR - 1.5 BA - Parking,Sandy,f,1,Niagara,43.63873,-79.41258,Townhouse,Entire home/apt,2,1.5,1,1,Real Bed,187,45,100,10,10,10,10,10,10
36340815,"Room in large modern home, close to all amenities.",Lucy,f,1,Keelesdale,43.69048,-79.46649,House,Private room,1,1.5,1,1,Real Bed,70,82,,,,,,,
36341671,Cute Apartment at Dundas Square,Linda,f,3,Downtown Toronto,43.6599,-79.38172,Apartment,Entire home/apt,4,1,1,3,Real Bed,149,0,,,,,,,
36342035,"Stunning Penthouse 2 private room,15min to Pearson",Daniel,f,4,Mount Olive,43.74074,-79.59309,Apartment,Private room,1,1,1,1,Real Bed,34,312,100,10,9,10,10,10,9
36343732,Large Ensuite Near Finch Subway Station (2nd Flr),Sam,t,12,Willowdale,43.77941,-79.4085,House,Private room,2,1,1,1,Real Bed,58,17,,,,,,,
36343733,⚡️$4000 Mattress ❤️Romantic⚡️HEART OF DOWNTOWN,Maggie,f,0,Yorkville,43.66949,-79.39378,Condominium,Entire home/apt,3,1,1,2,Real Bed,100,152,100,10,10,10,10,10,10
36344233,Ying's Place,Ying,f,5,Malvern West,43.79174,-79.2487,House,Private room,1,1,1,1,Real Bed,54,365,,,,,,,
36344754,Ying's place,Ying,f,5,Malvern West,43.78989,-79.24804,House,Private room,1,1,1,1,Real Bed,54,362,,,,,,,
36345057,Ying's Place,Ying,f,5,Malvern West,43.79096,-79.24923,House,Private room,1,1,1,1,Real Bed,54,364,,,,,,,
36345074,Private Condo in the Best Location!,Marie,f,5,Harbourfront,43.64166,-79.38065,Condominium,Entire home/apt,2,1,1,1,Real Bed,159,164,,,,,,,
36345381,1st floor Private Room near Finch Station,May,f,2,Willowdale,43.77876,-79.40968,House,Private room,2,1,1,1,Real Bed,49,82,100,10,10,10,10,10,10
36345646,Large Bedroom Near Finch Subway Station,Sam,t,12,Willowdale,43.77961,-79.40878,House,Private room,4,1,1,2,Real Bed,58,166,88,10,8,10,8,10,9
36345682,Lakeside entire Condo in downtown Toronto.,Alastair,f,1,Niagara,43.63424,-79.40238,Condominium,Entire home/apt,2,1,1,1,Real Bed,125,11,,,,,,,
36346223,Cozy and family-style house,Amir,f,1,Newtonbrook,43.79328,-79.42044,Bungalow,Entire home/apt,6,1,3,3,Real Bed,220,259,,,,,,,
36346235,Comfortable Room Near Finch Subway Station,Sam,t,12,Willowdale,43.77871,-79.40708,House,Private room,2,1,1,1,Real Bed,38,8,85,9,10,8,8,10,10
36346334,Welcoming Home at Toronto,May,f,2,Willowdale,43.77982,-79.41062,House,Private room,2,1,1,1,Real Bed,69,67,,,,,,,
36346712,Small Downtown Room,Reau,f,2,Downtown Toronto,43.66461,-79.40995,Apartment,Private room,2,1,1,1,Real Bed,51,0,73,9,7,10,9,9,8
36347529,Brand New Luxury Suite  Downtown Toronto,Brianne,f,1,Entertainment District,43.64441,-79.38825,Condominium,Entire home/apt,4,1,1,2,Real Bed,178,318,100,10,9,10,10,10,10
36348741,Bohemian 2 bedroom cottage/parking.,William,f,1,Riverdale,43.65795,-79.34847,House,Entire home/apt,4,1.5,2,2,Real Bed,115,44,100,10,10,10,10,10,10
36349143,Sweet and Homey Room in Trendy Queen West,Winnie,t,3,Niagara,43.64033,-79.41747,Townhouse,Private room,2,1,1,1,Real Bed,60,134,80,10,10,10,10,10,10
36349398,Simply Comfort. Ocean Style 1bd+den Condo,SimplyComfort,f,109,Entertainment District,43.64419,-79.39042,Condominium,Entire home/apt,5,1,1,3,Real Bed,999,342,100,8,10,10,10,10,8
36349569,Magicland on Lake Ontario,Joy,f,1,Birch Cliff,43.68811,-79.2635,House,Private room,6,2,3,3,Real Bed,226,4,,,,,,,
36349727,Bright Ensuite Near Finch Subway Station,Sam,t,12,Willowdale,43.77818,-79.40726,House,Private room,2,1,1,1,Real Bed,45,164,80,10,9,10,9,10,10
36350193,SimplyComfort. LavenderValey Condo 39floor 1bd,SimplyComfort,f,109,Downtown Toronto,43.64016,-79.39938,Condominium,Entire home/apt,4,1,1,2,Real Bed,999,332,100,10,10,10,10,10,10
36350753,Cozy private bedroom,Bill,f,1,Wexford/Maryvale,43.73264,-79.30393,House,Private room,2,1,1,1,Real Bed,38,14,,,,,,,
36351005,Cozy Female Dorm in the Heart of Toronto (For 2),Wengsi,t,16,Downtown Toronto,43.65144,-79.40141,Apartment,Shared room,2,2.5,1,2,Real Bed,45,330,100,10,10,10,10,10,9
36351198,Beautiful and big one bedroom,Manon,f,1,Forest Hill,43.68879,-79.41406,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,44,,,,,,,
36351210,"Bright, Modern Condo In the Heart Of Downtown",Chris,t,1,Downtown Toronto,43.64234,-79.39962,Condominium,Entire home/apt,2,1,1,1,Real Bed,149,86,100,10,10,10,10,10,10
36351350,Cozy apartment at the Beaches,Paola,f,1,The Beaches,43.6725,-79.2872,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,130,85,9,10,10,10,10,9
36352558,Best Summer Spot At Thompson Hotel Private Res,Sreeram,f,7,Downtown Toronto,43.64345,-79.40196,Condominium,Entire home/apt,4,1,1,3,Real Bed,150,343,20,2,2,2,2,2,2
36352863,Premier Living in a Downtown Luxury Condo,Cory,t,3,Niagara,43.63793,-79.40718,Condominium,Entire home/apt,6,1,2,3,Real Bed,199,140,100,10,10,10,10,10,10
36353033,Large  Ensuite Near Finch Subway Station,Sam,t,12,Willowdale,43.77861,-79.40666,House,Private room,2,1,1,1,Real Bed,49,148,60,8,8,6,8,8,8
36353723,Large cozy room with en-suite bathroom,Alexis,f,5,Downtown Toronto,43.65282,-79.40027,Apartment,Private room,3,1,1,1,Real Bed,65,1,85,10,9,9,10,9,9
36353726,"New + bright suite - ENTERTAINMENT DISTRICT, DT TO",Justin,f,1,Fashion District,43.64203,-79.40053,Condominium,Entire home/apt,2,1,0,1,Real Bed,135,142,97,9,10,10,10,10,9
36354720,"Vibrant, modern Junction retreat",James And Rachel,f,1,The Junction,43.67044,-79.46571,Apartment,Entire home/apt,2,1,1,1,Real Bed,85,121,100,10,10,10,10,10,10
36354975,Great full apartment in downtown,Edwin,f,1,Downtown Toronto,43.6579,-79.3825,Apartment,Entire home/apt,5,1,1,2,Real Bed,200,62,100,10,10,10,10,10,8
36355434,⚡Trendy 1bd + Den with City and Lake Views ⭐,David,f,1,Downtown Toronto,43.6406,-79.39654,Apartment,Entire home/apt,6,1,2,3,Real Bed,169,166,87,9,9,9,9,9,9
36355814,Elegant Modern 1Br Condo in Entertainment District,Insiya,f,1,Entertainment District,43.64743,-79.39029,Condominium,Entire home/apt,2,1,1,1,Real Bed,120,0,,,,,,,
36356207,Private Modern Room - Single - Seneca/Fairview,Adib,f,3,Don Valley Village,43.78582,-79.34589,House,Private room,1,1,1,1,Real Bed,31,155,,,,,,,
36356345,One bedroom near the subway,Mark,f,0,Henry Farm,43.76495,-79.37959,Apartment,Private room,1,1,1,1,Real Bed,31,74,100,10,10,10,10,10,10
36356593,Modern Beach Home,Rich,f,1,The Beaches,43.67329,-79.29259,House,Entire home/apt,6,1.5,3,4,Real Bed,300,68,,,,,,,
36356722,5分钟到eaton centre楼下有超市便利店奶茶店离多伦多大学10分钟路程,Mars,f,1,Downtown Toronto,43.659,-79.38517,Apartment,Private room,1,1.5,1,1,Real Bed,70,7,100,10,10,10,10,10,10
36357518,Private Room,Sandri,f,1,Armour Heights,43.7529,-79.41839,Bed and breakfast,Shared room,4,1,1,2,Real Bed,150,0,,,,,,,
36357861,Master Bedroom - Queen Bed - Seneca/Fairview,Adib,f,3,Don Valley Village,43.78788,-79.34623,House,Private room,1,1,1,1,Real Bed,34,101,,,,,,,
36359064,Near Nathan Phillip| 2 Bedroom| King Bed | Luxury!,Keisha,f,1,Entertainment District,43.65009,-79.38826,Apartment,Entire home/apt,5,1,2,3,Real Bed,159,337,100,10,10,10,10,10,10
36359121,2 Bd+ 1 Sofa Bd & 2 Bath/ CN Twer and City Views!,Amit,f,2,Entertainment District,43.64241,-79.38048,Condominium,Entire home/apt,6,2,2,2,Real Bed,289,189,100,10,10,9,9,10,10
36359368,Charming Apartment in Uptown Toronto,Martha,f,1,Newtonbrook,43.79677,-79.41551,Guest suite,Entire home/apt,4,1,1,1,Real Bed,184,259,100,10,10,10,10,9,10
36363247,Destination. home away from home,Ademola,f,1,Downtown Toronto,43.64076,-79.39395,Condominium,Entire home/apt,2,1,1,0,Real Bed,86,365,,,,,,,
36373512,Executive 2 Bedroom Condo at High Park!,Laura,f,4,High Park North,43.65526,-79.45987,Condominium,Entire home/apt,6,1.5,2,2,Real Bed,399,362,,,,,,,
36373887,Executive 2 Bedroom Condo with view of High Park!,Laura,f,4,High Park North,43.65435,-79.46109,Condominium,Entire home/apt,6,1.5,2,2,Real Bed,399,365,,,,,,,
36374478,Bright spacious 2 bedroom at High Park!,Sarah,f,9,High Park North,43.65509,-79.46366,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,300,359,,,,,,,
36375315,2 Bedroom at Humber River {Free parking & A/C} !,Sarah,f,9,The Kingsway,43.66211,-79.50674,Apartment,Entire home/apt,7,1,2,2,Real Bed,300,358,,,,,,,
36376617,Big and Bright King West Condo w/gym and sauna!,Jason,f,1,Downtown Toronto,43.64659,-79.39178,Condominium,Entire home/apt,5,2,1,1,Real Bed,313,47,,,,,,,
36377383,Bright Gorgeous 2BDR Condo - 100%WalkingScore,Liana,f,1,Davisville,43.70591,-79.39681,Condominium,Entire home/apt,5,2,2,3,Real Bed,180,2,84,8,9,8,8,8,8
36378062,"Entire First Floor facing large, tranquil backyard",Yu,f,1,Bayview,43.7939,-79.38675,Guest suite,Entire home/apt,4,1,1,2,Real Bed,84,34,90,10,10,10,10,10,10
36378792,Martyna,Olga,f,1,Downtown Toronto,43.65788,-79.39205,House,Private room,1,1,1,1,Real Bed,40,9,70,8,7,9,10,10,7
36380409,MODERN DOWNTOWN CONDO. A few steps to EVERYTHING.,Yea Song,f,2,Financial District,43.64979,-79.38247,Condominium,Entire home/apt,3,1,2,3,Real Bed,180,66,100,10,10,10,10,10,10
36381044,Luxury Cabbagetown Loft,Bethann,f,2,Cabbagetown,43.66638,-79.36277,Loft,Entire home/apt,2,1.5,1,1,Real Bed,98,43,100,10,10,10,10,10,10
36381114,Steps to Graydon Hall Manor + TTC 401/404/DVP,Shawn,t,6,Parkwoods,43.76543,-79.33298,Guest suite,Entire home/apt,5,1,1,2,Real Bed,36,61,100,10,10,10,10,9,10
36382294,Angel’s home,Anjila,f,3,Ionview,43.73055,-79.26826,Townhouse,Entire home/apt,3,1,1,1,Real Bed,100,139,,,,,,,
36382842,"Modern, Luxurious Bloor West Village Home-Sleeps 6",Andy,f,1,High Park North,43.65746,-79.47679,House,Entire home/apt,6,3.5,4,4,Real Bed,701,8,,,,,,,
36383793,Very elegant place downtown toronto,Suhail,f,1,Downtown Toronto,43.63958,-79.3965,Condominium,Entire home/apt,4,1,1,1,Real Bed,200,35,60,10,4,10,10,10,6
36384125,"Cosy studio, stunning back yard, Midtown Toronto",Lior & Michael,f,1,Oakwood,43.68718,-79.43259,Guest suite,Entire home/apt,2,1,0,1,Real Bed,90,309,93,10,10,10,10,10,10
36386245,Stylish Suite | Stunning Skyline View |Heart of DT,Amanda,f,8,Downtown Toronto,43.6386,-79.39939,Condominium,Entire home/apt,2,1,1,1,Real Bed,150,56,100,10,10,10,10,10,10
36386943,Bright 2 bedroom Condo with View of High Park!,Sarah,f,3,High Park North,43.65459,-79.46107,Condominium,Entire home/apt,6,1.5,2,2,Real Bed,399,358,,,,,,,
36387045,*Luxury*  Condo in Downtown with Lake View,Toucan,f,21,Niagara,43.63568,-79.40334,Condominium,Entire home/apt,6,1,2,4,Real Bed,249,140,97,10,10,10,9,9,10
36387271,"Yonge & St.Clair, fully furnished basement Apt.",Nidhi,f,2,Deer Park,43.69317,-79.39952,Guest suite,Entire home/apt,2,1,1,1,Real Bed,110,334,100,10,10,10,10,10,10
36388417,renovated large private room with bay window,Fang,f,5,Yonge Eglinton,43.70333,-79.3997,House,Private room,2,1,1,1,Real Bed,58,328,,,,,,,
36388781,New 1bedroom Condo @EatonCenter/Queen West Subway,Lan,f,1,Garden District,43.65413,-79.37829,Condominium,Entire home/apt,4,1,1,3,Real Bed,100,233,100,10,10,10,10,10,10
36389765,A gem in Central Toronto,Marilou,f,1,Glen Park,43.71802,-79.4425,Condominium,Private room,4,2,1,3,Real Bed,45,31,100,10,10,10,10,10,10
36389904,Spacious SunFilled Private Room❤️10 Min To Downtwn,Arman,f,1,Old East York,43.6963,-79.33261,House,Private room,1,1,1,1,Real Bed,90,91,,,,,,,
36390763,Downtown Condo by CN Tower/Roger's Center,Jessica,t,8,Downtown Toronto,43.63873,-79.39807,Condominium,Entire home/apt,6,1,1,3,Real Bed,102,128,98,10,10,10,10,10,10
36391151,Beautifully renovated home near downtown,Anne,t,2,Downtown Toronto,43.65722,-79.3677,Townhouse,Entire home/apt,4,2,2,2,Real Bed,195,41,,,,,,,
36391204,Beautiful 1 bedroom apartment for stay,Reema,f,1,New Toronto,43.60065,-79.50673,Apartment,Entire home/apt,2,1,1,0,Real Bed,103,73,,,,,,,
36391259,HIGH FLOOR 1 BED 1 BATH YORKVILLE SUITE  w/parking,Furnished Condo Toronto,f,12,The Annex,43.67115,-79.39352,Condominium,Entire home/apt,4,1,1,2,Real Bed,396,65,,,,,,,
36391324,"New 2 BR + Parking + Sofabed -MTCC, Jays, CN Tower",Kim,f,9,Entertainment District,43.64206,-79.38129,Condominium,Entire home/apt,6,1,2,3,Real Bed,111,5,,,,,,,
36391610,NEW 2 BDRM + Parking + Sofabed - Downtown,Dylan,f,4,Dovercourt Park,43.66759,-79.42039,Apartment,Entire home/apt,6,1,2,3,Real Bed,76,9,100,10,9,10,10,10,10
36392043,toronto condo,Pascal,f,2,Davisville,43.70724,-79.39153,Condominium,Entire home/apt,2,1,1,1,Real Bed,354,179,,,,,,,
36392108,Beautiful main floor apartment in the Annex,Karam,f,0,The Annex,43.67335,-79.4158,Apartment,Entire home/apt,3,1,1,2,Real Bed,150,164,73,9,8,10,9,9,8
36392283,"Yonge&Bloor Entire Balcony Unit, Downtown Toronto",Catherine,f,1,Downtown Toronto,43.66873,-79.38545,Apartment,Entire home/apt,2,1,1,2,Real Bed,139,14,95,10,10,10,10,10,10
36392549,Private Unit Heart of Downtown Close to Everything,Mike,f,3,Kensington Market,43.6535,-79.40077,Apartment,Entire home/apt,2,1,0,1,Real Bed,88,20,96,10,10,10,10,9,10
36392582,Best Home In Top Area In Toronto,Sreeram,f,7,Fashion District,43.64285,-79.40092,Condominium,Entire home/apt,8,1,1,3,Real Bed,161,341,,,,,,,
36392632,City view and gorgeous Toronto Pad,Alex,f,3,Downtown Toronto,43.65698,-79.38425,Condominium,Entire home/apt,4,1,1,1,Real Bed,102,348,,,,,,,
36392848,Yonge and Eglinton 5 min from the subway,Claudia,f,2,Davisville,43.70521,-79.39544,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,0,,,,,,,
36393040,Spacious Private Unit Kensington Market DowntownTO,Louis,f,3,Kensington Market,43.65366,-79.40007,Apartment,Entire home/apt,2,1,0,1,Real Bed,77,41,84,10,10,10,10,9,9
36393242,Basement Apartment,Hussain,f,1,The Danforth,43.68877,-79.30473,Apartment,Entire home/apt,4,1,1,2,Real Bed,49,36,,,,,,,
36393474,Love nest,365,f,5,Scarborough City Centre,43.77389,-79.26118,Apartment,Entire home/apt,3,1,1,2,Real Bed,150,0,,,,,,,
36393860,Beautiful Spacious Room-St. Clair West,Marika,f,1,Cedarvale Humewood,43.6847,-79.42111,Apartment,Private room,2,1,1,1,Real Bed,70,81,100,10,10,10,10,10,10
36394430,Angel’s Home,Anjila,f,3,Ionview,43.73011,-79.26849,Townhouse,Entire home/apt,3,1,1,1,Real Bed,100,139,,,,,,,
36394595,Cosy bright room downtown Toronto,Michelle,f,4,Downtown Toronto,43.65978,-79.40818,House,Private room,2,1,1,1,Real Bed,88,21,90,10,8,10,10,10,10
36395265,Most comfortable & affordable Toronto private room,Ayman,f,7,Clairlea,43.70157,-79.28605,Bungalow,Private room,1,1,1,1,Real Bed,33,249,100,10,6,10,10,10,10
36396177,Warm Loving and Caring Home,Nicolas,f,1,Amesbury,43.70054,-79.47587,Apartment,Private room,2,1,1,1,Real Bed,350,358,,,,,,,
36396425,Newly renovate house in Scarborough,Harry,f,0,Agincourt,43.80635,-79.28675,House,Entire home/apt,6,2.5,3,3,Real Bed,287,5,93,9,10,10,10,10,10
36396639,Cozy one bedroom Apt303 G,Ganna,f,2,Parkview,43.70926,-79.30902,Apartment,Entire home/apt,4,1,1,1,Real Bed,69,247,95,10,10,10,10,9,10
36397823,Downtown Toronto full 3 floor house,Jordan,f,0,Downtown Toronto,43.6626,-79.37581,House,Entire home/apt,8,1.5,2,4,Real Bed,981,363,,,,,,,
36400757,Spacious two bedroom condo near CN tower,Shawn,f,2,Downtown Toronto,43.63983,-79.3958,Condominium,Entire home/apt,6,2,2,2,Real Bed,210,6,,,,,,,
36403445,Little Italy Luxury For Your Family!,Rebecca,t,11,Palmerston/Little Italy,43.65649,-79.41578,House,Entire home/apt,6,3.5,4,3,Real Bed,450,45,,,,,,,
36406327,Executive Suite in the Entertainment District,Fran,f,1,Downtown Toronto,43.63933,-79.39566,Condominium,Entire home/apt,10,2,2,2,Real Bed,500,0,100,10,10,10,10,10,10
36406795,Bright Room,Jawid,f,0,Glen Park,43.72186,-79.4339,Apartment,Private room,2,1,1,1,Real Bed,100,24,,,,,,,
36407971,LUXURY @YORKVILLE DOWNTOWN (GORGEOUS)LONG TERM!!!,Linda,f,0,Downtown Toronto,43.67058,-79.3812,Condominium,Entire home/apt,3,1,2,2,Real Bed,150,290,,,,,,,
36409006,Bedroom in Beautiful Open House West End Backyard,Michelle,f,1,Roncesvalles,43.64587,-79.44536,House,Private room,1,1,1,1,Real Bed,35,0,,,,,,,
36410504,"*Luxurious Condo near CN Tower, Waterfront & More+",Magic,f,3,Saint Lawrence,43.65071,-79.36261,Condominium,Entire home/apt,3,1,1,2,Real Bed,107,162,80,10,8,8,10,10,8
36411336,Midtown place,Nasser,f,1,Newtonbrook,43.79408,-79.42928,House,Entire home/apt,1,1,1,1,Real Bed,60,0,,,,,,,
36411862,Less Is More,Carly,f,1,Niagara,43.63724,-79.41416,Condominium,Entire home/apt,2,1,1,1,Real Bed,150,4,73,7,9,9,7,9,7
36413929,Beautiful Guest Suite in Great Area 5 min from UP,Beth,f,1,Wallace Emerson,43.65974,-79.44669,Guest suite,Entire home/apt,2,1,1,1,Real Bed,80,142,96,10,10,10,9,9,10
